839.7069702,854.6153564,857.032959,842.5274658,0
839.7069702,854.2124634,852.1978149,841.7216187,0
842.9304199,850.1831665,853.4066162,843.333313,0
844.9450684,850.1831665,855.4212646,844.1392212,0
845.3479614,853.4066162,856.6300659,844.9450684,0
846.5567627,852.1978149,858.6447144,844.9450684,0
844.5421143,850.1831665,855.8241577,839.3040161,0
843.333313,847.765564,855.0183105,833.2600708,0
844.1392212,846.9597168,855.8241577,833.6630249,0
841.7216187,848.1685181,855.8241577,837.2893677,0
842.5274658,847.3626099,857.8388062,840.1098633,0
840.9157715,844.5421143,857.4359131,844.1392212,0
835.6776733,846.9597168,856.2271118,839.7069702,0
833.2600708,849.7802124,852.1978149,835.2747192,0
835.2747192,855.8241577,850.5860596,836.0805664,0
836.8864746,859.4505615,846.9597168,836.0805664,0
840.9157715,862.2710571,846.1538696,843.333313,0
843.7362671,863.4798584,855.0183105,847.765564,0
842.9304199,849.7802124,855.8241577,846.1538696,0
848.9743652,844.1392212,859.4505615,847.765564,0
850.5860596,848.5714111,863.8828125,846.1538696,0
841.3186646,848.1685181,861.0622559,844.9450684,0
842.1245117,850.5860596,859.4505615,847.765564,0
845.3479614,853.0036621,859.0476074,847.3626099,0
845.7509155,850.9890137,861.0622559,846.9597168,0
848.1685181,850.1831665,861.0622559,845.3479614,0
842.5274658,851.7948608,857.032959,837.2893677,0
834.8717651,850.5860596,854.2124634,834.4688721,0
836.0805664,851.7948608,853.0036621,833.6630249,0
841.7216187,856.6300659,858.2417603,838.4981689,0
847.3626099,863.8828125,861.868103,844.1392212,0
846.9597168,863.8828125,859.8534546,838.4981689,0
841.3186646,856.2271118,857.032959,838.901123,0
841.3186646,857.4359131,860.2564087,846.9597168,0
843.333313,858.2417603,862.2710571,848.1685181,0
845.3479614,852.1978149,856.6300659,845.3479614,0
844.9450684,850.5860596,854.6153564,846.9597168,0
843.7362671,853.8095093,859.0476074,846.9597168,0
845.7509155,859.0476074,863.8828125,847.3626099,0
842.5274658,860.6593628,863.8828125,841.7216187,0
838.901123,857.4359131,859.0476074,838.0952148,0
838.0952148,852.1978149,859.8534546,839.7069702,0
837.2893677,848.5714111,861.46521,837.6923218,0
834.065918,849.7802124,857.4359131,834.065918,0
838.4981689,854.2124634,858.2417603,838.0952148,0
850.1831665,863.8828125,863.8828125,848.5714111,0
847.3626099,862.2710571,860.2564087,846.9597168,0
836.4835205,850.1831665,856.2271118,838.0952148,0
838.4981689,850.1831665,859.8534546,841.3186646,0
846.5567627,853.4066162,862.2710571,844.5421143,0
847.3626099,850.9890137,858.6447144,843.333313,0
843.333313,850.1831665,850.9890137,839.7069702,0
842.9304199,852.1978149,848.5714111,838.901123,0
850.1831665,861.0622559,859.0476074,847.765564,0
853.0036621,859.4505615,861.868103,845.7509155,0
846.9597168,850.5860596,856.2271118,840.5128174,0
842.1245117,850.9890137,853.8095093,842.5274658,0
844.1392212,853.0036621,855.8241577,841.3186646,0
844.5421143,853.0036621,857.032959,841.7216187,0
844.9450684,853.0036621,859.8534546,844.1392212,0
844.5421143,848.1685181,856.6300659,838.901123,0
839.7069702,847.3626099,849.7802124,836.4835205,0
836.8864746,852.600708,848.1685181,834.8717651,0
841.7216187,857.032959,852.1978149,837.2893677,0
846.1538696,857.032959,855.4212646,844.5421143,0
846.1538696,857.032959,853.8095093,841.7216187,0
844.9450684,855.8241577,853.0036621,836.8864746,0
842.1245117,853.0036621,855.8241577,840.1098633,0
842.5274658,851.3919678,855.8241577,842.1245117,0
843.7362671,848.9743652,855.4212646,841.7216187,0
845.7509155,853.0036621,857.4359131,842.1245117,0
843.7362671,854.6153564,858.2417603,845.3479614,0
838.901123,851.7948608,861.0622559,844.1392212,0
836.8864746,853.8095093,861.0622559,840.5128174,0
836.8864746,853.0036621,863.0769043,844.1392212,0
836.0805664,848.5714111,861.46521,841.7216187,0
834.065918,846.1538696,855.4212646,836.8864746,0
831.6483765,841.3186646,853.8095093,839.7069702,0
834.8717651,844.5421143,854.6153564,842.9304199,0
840.9157715,855.8241577,855.8241577,845.3479614,0
841.7216187,856.6300659,855.8241577,843.7362671,0
841.7216187,852.1978149,858.2417603,837.6923218,0
843.333313,848.5714111,858.2417603,840.1098633,0
842.1245117,839.3040161,855.4212646,842.1245117,0
844.9450684,839.3040161,853.4066162,845.3479614,0
851.7948608,845.3479614,860.2564087,850.9890137,0
850.5860596,850.5860596,863.8828125,850.5860596,0
847.3626099,857.4359131,859.0476074,848.5714111,0
842.9304199,860.2564087,859.4505615,844.1392212,0
840.1098633,859.4505615,859.0476074,842.1245117,0
841.3186646,859.0476074,856.2271118,846.1538696,0
842.9304199,861.868103,854.6153564,842.5274658,0
842.1245117,858.2417603,851.7948608,835.6776733,0
839.3040161,851.7948608,852.1978149,838.901123,0
842.1245117,851.7948608,857.4359131,848.5714111,0
845.3479614,851.3919678,860.2564087,849.3773193,0
842.1245117,847.765564,857.8388062,842.9304199,0
843.333313,852.1978149,855.8241577,840.5128174,0
847.765564,858.6447144,861.0622559,848.5714111,0
844.9450684,850.5860596,862.6740112,848.5714111,0
842.9304199,847.3626099,859.0476074,842.5274658,0
850.9890137,859.0476074,862.2710571,844.1392212,0
855.8241577,868.3150024,864.2857056,848.9743652,0
849.3773193,868.7179565,861.46521,848.1685181,0
844.5421143,863.4798584,857.8388062,841.7216187,0
843.7362671,860.6593628,854.6153564,834.8717651,0
843.333313,858.2417603,854.6153564,838.901123,0
845.3479614,857.032959,855.0183105,842.9304199,0
847.3626099,857.4359131,855.4212646,843.7362671,0
847.765564,858.6447144,857.8388062,845.7509155,0
846.9597168,855.8241577,856.6300659,844.1392212,0
850.5860596,852.600708,856.2271118,842.5274658,0
857.032959,855.0183105,857.4359131,844.1392212,0
851.7948608,853.0036621,854.2124634,843.7362671,0
844.5421143,848.1685181,855.8241577,843.333313,0
849.3773193,852.1978149,863.0769043,842.9304199,0
851.7948608,858.2417603,861.0622559,842.9304199,0
847.765564,863.8828125,857.4359131,844.1392212,0
844.9450684,864.2857056,862.2710571,844.5421143,0
862.6740112,866.7033081,869.5238037,863.0769043,0
873.5531006,873.1502075,861.46521,869.1208496,0
848.5714111,869.9267578,851.7948608,840.1098633,0
833.6630249,859.4505615,855.4212646,821.9780273,0
829.2307739,849.3773193,855.0183105,817.5457764,0
815.5311279,848.5714111,847.3626099,805.8607788,0
814.7252808,859.0476074,844.9450684,802.6373901,0
819.9633789,862.2710571,849.7802124,803.0402832,0
824.7985229,854.6153564,852.600708,804.2490845,0
828.0219727,852.1978149,852.1978149,813.9194336,0
825.2014771,860.6593628,848.5714111,818.7545776,0
829.2307739,863.4798584,846.1538696,820.7692261,0
832.0512695,861.46521,847.3626099,822.7838745,0
834.4688721,862.2710571,849.7802124,824.7985229,0
837.6923218,859.0476074,853.8095093,828.0219727,0
830.4395752,852.600708,846.9597168,818.7545776,0
830.0366211,852.1978149,844.1392212,813.5164795,0
837.6923218,855.0183105,850.9890137,824.3956299,0
841.3186646,853.4066162,851.3919678,828.0219727,0
843.333313,855.4212646,850.1831665,826.4102783,0
840.9157715,859.8534546,853.0036621,829.2307739,0
839.3040161,863.0769043,856.6300659,835.6776733,0
841.7216187,860.6593628,859.0476074,837.2893677,0
846.5567627,855.4212646,862.6740112,842.1245117,0
845.7509155,850.5860596,855.4212646,840.5128174,0
836.8864746,853.0036621,849.3773193,836.8864746,0
835.6776733,861.868103,854.2124634,838.4981689,0
839.3040161,862.6740112,857.4359131,841.3186646,0
841.3186646,859.4505615,855.4212646,841.7216187,0
841.7216187,856.6300659,851.7948608,838.0952148,0
845.3479614,859.0476074,853.4066162,840.1098633,0
848.5714111,858.2417603,854.2124634,842.1245117,0
847.765564,855.8241577,857.4359131,845.3479614,0
850.9890137,857.4359131,863.8828125,849.7802124,0
850.5860596,857.4359131,865.0915527,843.333313,0
841.7216187,859.0476074,860.6593628,836.0805664,0
835.6776733,855.8241577,858.6447144,841.7216187,0
840.5128174,855.8241577,861.868103,846.9597168,0
845.3479614,860.2564087,861.868103,847.765564,0
843.333313,859.0476074,857.8388062,848.5714111,0
837.6923218,854.6153564,853.0036621,844.5421143,0
843.7362671,857.032959,856.2271118,842.5274658,0
853.0036621,863.0769043,862.2710571,847.765564,0
850.9890137,859.4505615,857.4359131,846.5567627,0
846.9597168,850.5860596,853.0036621,839.3040161,0
843.7362671,850.5860596,853.0036621,839.3040161,0
844.5421143,858.2417603,857.8388062,842.5274658,0
842.5274658,858.2417603,857.4359131,841.3186646,0
837.2893677,856.2271118,853.0036621,839.3040161,0
834.8717651,856.6300659,853.8095093,843.333313,0
838.901123,859.8534546,854.6153564,848.9743652,0
841.7216187,859.8534546,853.4066162,847.765564,0
838.901123,855.8241577,852.1978149,846.1538696,0
840.9157715,858.6447144,857.4359131,843.7362671,0
842.9304199,857.032959,861.868103,843.7362671,0
840.9157715,850.1831665,859.0476074,842.5274658,0
837.6923218,849.3773193,858.6447144,840.1098633,0
835.6776733,849.7802124,859.8534546,839.3040161,0
841.3186646,850.9890137,864.2857056,841.3186646,0
843.333313,853.4066162,862.6740112,838.4981689,0
841.7216187,855.4212646,857.032959,841.3186646,0
844.5421143,856.2271118,857.8388062,845.3479614,0
844.5421143,857.4359131,859.0476074,847.3626099,0
841.7216187,856.6300659,855.8241577,842.9304199,0
840.9157715,853.0036621,855.8241577,834.8717651,0
840.5128174,853.0036621,858.2417603,837.6923218,0
844.1392212,850.5860596,860.2564087,845.3479614,0
869.5238037,853.0036621,863.0769043,870.732605,0
865.0915527,863.0769043,862.2710571,860.6593628,0
808.6813354,865.8974609,857.8388062,799.8168335,0
787.7289429,862.2710571,853.8095093,777.6557007,0
784.1025391,852.1978149,850.9890137,774.835144,0
759.1208496,843.7362671,848.1685181,750.2564087,0
749.8534546,844.5421143,848.5714111,739.3773193,0
755.4945068,839.3040161,851.7948608,743.0036621,0
745.8241577,826.8131714,853.4066162,735.7509155,0
735.7509155,823.5897217,851.3919678,724.4688721,0
737.765564,828.4249268,848.5714111,721.6483765,0
745.0183105,833.2600708,846.5567627,724.4688721,0
755.0915527,839.3040161,849.7802124,732.9304199,0
770.4029541,847.3626099,857.8388062,751.868103,0
779.6703491,846.9597168,860.2564087,768.7911987,0
771.6116943,831.2454224,848.1685181,766.7765503,0
774.835144,826.0073242,844.1392212,773.2234497,0
784.9084473,840.1098633,849.7802124,786.1171875,0
789.3406372,840.9157715,851.7948608,792.5640869,0
792.1611938,842.1245117,853.4066162,794.5787354,0
792.5640869,853.8095093,850.5860596,793.3699341,0
803.8461304,856.6300659,852.600708,803.8461304,0
816.7399292,854.2124634,856.6300659,813.5164795,0
826.8131714,839.7069702,860.2564087,819.1575317,0
830.0366211,832.0512695,862.6740112,823.5897217,0
821.1721802,850.5860596,853.8095093,815.5311279,0
812.7106323,861.0622559,840.9157715,807.4725342,0
811.5018311,846.9597168,836.4835205,808.6813354,0
822.7838745,848.9743652,846.9597168,820.366272,0
834.8717651,862.6740112,856.6300659,828.8278198,0
830.8424683,861.868103,851.3919678,823.9926758,0
834.4688721,872.7472534,855.0183105,831.2454224,0
843.7362671,880,863.0769043,842.5274658,0
841.3186646,868.7179565,860.6593628,838.0952148,0
834.065918,853.8095093,851.7948608,826.8131714,0
830.4395752,840.1098633,845.7509155,825.2014771,0
839.7069702,843.7362671,855.4212646,835.2747192,0
843.7362671,864.6886597,863.4798584,836.4835205,0
840.5128174,873.5531006,865.4945068,838.0952148,0
840.1098633,869.9267578,865.4945068,844.1392212,0
838.0952148,866.7033081,856.2271118,842.1245117,0
